season,team,player_0,player_1,player_2,player_3
4,33,14,125,789,807
4,33,258,361,789,854
4,33,125,361,789,854
4,33,125,258,789,854
4,33,125,258,361,854
4,33,125,258,361,789
4,33,258,301,361,854
4,33,14,301,361,854
4,33,14,258,361,854
4,33,14,258,301,854
4,33,14,258,301,361
4,33,361,789,807,854
4,33,14,789,807,854
4,33,14,361,807,854
4,33,14,361,789,854
4,33,14,361,789,807
4,33,125,789,807,854
4,33,14,789,807,854
4,33,14,125,807,854
4,33,14,125,789,854
4,33,14,125,789,807
4,33,125,301,789,807
4,33,14,301,789,807
4,33,14,125,789,807
4,33,14,125,301,807
4,33,14,125,301,789
4,33,258,361,789,854
4,33,125,361,789,854
4,33,125,258,789,854
4,33,125,258,361,854
4,33,125,258,361,789
4,33,258,361,789,854
4,33,125,361,789,854
4,33,125,258,789,854
4,33,125,258,361,854
4,33,125,258,361,789
4,13,161,320,730,866
4,13,91,320,730,866
4,13,91,161,730,866
4,13,91,161,320,866
4,13,91,161,320,730
4,13,161,320,730,866
4,13,91,320,730,866
4,13,91,161,730,866
4,13,91,161,320,866
4,13,91,161,320,730
4,13,91,161,320,730
4,13,16,161,320,730
4,13,16,91,320,730
4,13,16,91,161,730
4,13,16,91,161,320
4,13,161,238,320,811
4,13,91,238,320,811
4,13,91,161,320,811
4,13,91,161,238,811
4,13,91,161,238,320
4,13,238,320,420,811
4,13,91,320,420,811
4,13,91,238,420,811
4,13,91,238,320,811
4,13,91,238,320,420
4,28,353,608,665,1016
4,28,41,608,665,1016
4,28,41,353,665,1016
4,28,41,353,608,1016
4,28,41,353,608,665
4,28,608,665,754,1016
4,28,41,665,754,1016
4,28,41,608,754,1016
4,28,41,608,665,1016
4,28,41,608,665,754
4,28,608,665,754,1016
4,28,41,665,754,1016
4,28,41,608,754,1016
4,28,41,608,665,1016
4,28,41,608,665,754
4,28,353,608,754,859
4,28,110,608,754,859
4,28,110,353,754,859
4,28,110,353,608,859
4,28,110,353,608,754
4,28,110,353,754,1016
4,28,41,353,754,1016
4,28,41,110,754,1016
4,28,41,110,353,1016
4,28,41,110,353,754
4,28,353,608,665,1016
4,28,41,608,665,1016
4,28,41,353,665,1016
4,28,41,353,608,1016
4,28,41,353,608,665
4,28,608,665,754,859
4,28,110,665,754,859
4,28,110,608,754,859
4,28,110,608,665,859
4,28,110,608,665,754
4,28,608,665,754,859
4,28,110,665,754,859
4,28,110,608,754,859
4,28,110,608,665,859
4,28,110,608,665,754
4,28,353,608,754,859
4,28,110,608,754,859
4,28,110,353,754,859
4,28,110,353,608,859
4,28,110,353,608,754
4,28,353,608,754,1016
4,28,41,608,754,1016
4,28,41,353,754,1016
4,28,41,353,608,1016
4,28,41,353,608,754
4,7,386,396,455,902
4,7,277,396,455,902
4,7,277,386,455,902
4,7,277,386,396,902
4,7,277,386,396,455
4,7,277,386,846,902
4,7,181,386,846,902
4,7,181,277,846,902
4,7,181,277,386,902
4,7,181,277,386,846
4,7,386,396,846,902
4,7,277,396,846,902
4,7,277,386,846,902
4,7,277,386,396,902
4,7,277,386,396,846
4,7,181,396,846,902
4,7,112,396,846,902
4,7,112,181,846,902
4,7,112,181,396,902
4,7,112,181,396,846
4,7,181,277,396,846
4,7,112,277,396,846
4,7,112,181,396,846
4,7,112,181,277,846
4,7,112,181,277,396
4,7,277,396,902,994
4,7,181,396,902,994
4,7,181,277,902,994
4,7,181,277,396,994
4,7,181,277,396,902
4,7,277,396,902,994
4,7,181,396,902,994
4,7,181,277,902,994
4,7,181,277,396,994
4,7,181,277,396,902
4,7,791,846,902,994
4,7,247,846,902,994
4,7,247,791,902,994
4,7,247,791,846,994
4,7,247,791,846,902
4,7,247,277,791,846
4,7,112,277,791,846
4,7,112,247,791,846
4,7,112,247,277,846
4,7,112,247,277,791
4,7,247,277,396,791
4,7,112,277,396,791
4,7,112,247,396,791
4,7,112,247,277,791
4,7,112,247,277,396
4,7,247,277,396,791
4,7,112,277,396,791
4,7,112,247,396,791
4,7,112,247,277,791
4,7,112,247,277,396
4,7,115,451,455,902
4,7,112,451,455,902
4,7,112,115,455,902
4,7,112,115,451,902
4,7,112,115,451,455
4,7,455,846,902,994
4,7,451,846,902,994
4,7,451,455,902,994
4,7,451,455,846,994
4,7,451,455,846,902
4,7,451,455,902,994
4,7,277,455,902,994
4,7,277,451,902,994
4,7,277,451,455,994
4,7,277,451,455,902
4,7,396,451,902,994
4,7,277,451,902,994
4,7,277,396,902,994
4,7,277,396,451,994
4,7,277,396,451,902
4,7,277,451,902,994
4,7,247,451,902,994
4,7,247,277,902,994
4,7,247,277,451,994
4,7,247,277,451,902
4,7,277,451,902,994
4,7,247,451,902,994
4,7,247,277,902,994
4,7,247,277,451,994
4,7,247,277,451,902
4,7,115,451,455,902
4,7,112,451,455,902
4,7,112,115,455,902
4,7,112,115,451,902
4,7,112,115,451,455
4,7,115,451,455,902
4,7,112,451,455,902
4,7,112,115,455,902
4,7,112,115,451,902
4,7,112,115,451,455
4,7,115,277,396,455
4,7,112,277,396,455
4,7,112,115,396,455
4,7,112,115,277,455
4,7,112,115,277,396
4,7,115,247,396,455
4,7,112,247,396,455
4,7,112,115,396,455
4,7,112,115,247,455
4,7,112,115,247,396
4,7,115,181,247,396
4,7,112,181,247,396
4,7,112,115,247,396
4,7,112,115,181,396
4,7,112,115,181,247
4,7,115,181,386,396
4,7,112,181,386,396
4,7,112,115,386,396
4,7,112,115,181,396
4,7,112,115,181,386
4,15,377,714,764,860
4,15,229,714,764,860
4,15,229,377,764,860
4,15,229,377,714,860
4,15,229,377,714,764
4,15,714,764,872,1036
4,15,229,764,872,1036
4,15,229,714,872,1036
4,15,229,714,764,1036
4,15,229,714,764,872
4,15,714,764,860,1036
4,15,229,764,860,1036
4,15,229,714,860,1036
4,15,229,714,764,1036
4,15,229,714,764,860
4,15,714,764,860,1036
4,15,229,764,860,1036
4,15,229,714,860,1036
4,15,229,714,764,1036
4,15,229,714,764,860
4,15,764,860,1028,1036
4,15,714,860,1028,1036
4,15,714,764,1028,1036
4,15,714,764,860,1036
4,15,714,764,860,1028
4,15,714,764,860,1028
4,15,377,764,860,1028
4,15,377,714,860,1028
4,15,377,714,764,1028
4,15,377,714,764,860
4,15,714,764,860,872
4,15,229,764,860,872
4,15,229,714,860,872
4,15,229,714,764,872
4,15,229,714,764,860
4,15,244,377,960,1028
4,15,6,377,960,1028
4,15,6,244,960,1028
4,15,6,244,377,1028
4,15,6,244,377,960
4,15,714,764,860,1028
4,15,229,764,860,1028
4,15,229,714,860,1028
4,15,229,714,764,1028
4,15,229,714,764,860
4,29,242,338,769,990
4,29,227,338,769,990
4,29,227,242,769,990
4,29,227,242,338,990
4,29,227,242,338,769
4,29,227,338,456,874
4,29,86,338,456,874
4,29,86,227,456,874
4,29,86,227,338,874
4,29,86,227,338,456
4,29,132,338,456,874
4,29,86,338,456,874
4,29,86,132,456,874
4,29,86,132,338,874
4,29,86,132,338,456
4,29,242,338,769,990
4,29,227,338,769,990
4,29,227,242,769,990
4,29,227,242,338,990
4,29,227,242,338,769
4,29,242,338,769,990
4,29,132,338,769,990
4,29,132,242,769,990
4,29,132,242,338,990
4,29,132,242,338,769
4,29,227,338,874,990
4,29,86,338,874,990
4,29,86,227,874,990
4,29,86,227,338,990
4,29,86,227,338,874
4,29,242,338,874,990
4,29,86,338,874,990
4,29,86,242,874,990
4,29,86,242,338,990
4,29,86,242,338,874
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,764,860,1036
4,15,229,764,860,1036
4,15,229,714,860,1036
4,15,229,714,764,1036
4,15,229,714,764,860
4,15,714,860,960,1036
4,15,229,860,960,1036
4,15,229,714,960,1036
4,15,229,714,860,1036
4,15,229,714,860,960
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,659,714,860,960
4,15,229,714,860,960
4,15,229,659,860,960
4,15,229,659,714,960
4,15,229,659,714,860
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,370,659,860,960
4,15,229,659,860,960
4,15,229,370,860,960
4,15,229,370,659,960
4,15,229,370,659,860
4,15,370,659,860,960
4,15,229,659,860,960
4,15,229,370,860,960
4,15,229,370,659,960
4,15,229,370,659,860
4,15,659,860,960,1036
4,15,370,860,960,1036
4,15,370,659,960,1036
4,15,370,659,860,1036
4,15,370,659,860,960
4,15,659,860,960,1036
4,15,370,860,960,1036
4,15,370,659,960,1036
4,15,370,659,860,1036
4,15,370,659,860,960
4,15,659,714,860,960
4,15,229,714,860,960
4,15,229,659,860,960
4,15,229,659,714,960
4,15,229,659,714,860
4,25,421,798,814,1005
4,25,294,798,814,1005
4,25,294,421,814,1005
4,25,294,421,798,1005
4,25,294,421,798,814
4,25,158,662,814,1005
4,25,106,662,814,1005
4,25,106,158,814,1005
4,25,106,158,662,1005
4,25,106,158,662,814
4,25,294,662,814,1005
4,25,158,662,814,1005
4,25,158,294,814,1005
4,25,158,294,662,1005
4,25,158,294,662,814
4,25,294,421,814,1005
4,25,106,421,814,1005
4,25,106,294,814,1005
4,25,106,294,421,1005
4,25,106,294,421,814
4,25,158,662,711,814
4,25,106,662,711,814
4,25,106,158,711,814
4,25,106,158,662,814
4,25,106,158,662,711
4,25,421,662,711,1005
4,25,294,662,711,1005
4,25,294,421,711,1005
4,25,294,421,662,1005
4,25,294,421,662,711
4,25,294,421,814,1005
4,25,106,421,814,1005
4,25,106,294,814,1005
4,25,106,294,421,1005
4,25,106,294,421,814
4,15,714,764,860,1036
4,15,377,764,860,1036
4,15,377,714,860,1036
4,15,377,714,764,1036
4,15,377,714,764,860
4,15,370,764,860,872
4,15,229,764,860,872
4,15,229,370,860,872
4,15,229,370,764,872
4,15,229,370,764,860
4,15,370,860,872,1028
4,15,229,860,872,1028
4,15,229,370,872,1028
4,15,229,370,860,1028
4,15,229,370,860,872
4,15,659,714,764,860
4,15,229,714,764,860
4,15,229,659,764,860
4,15,229,659,714,860
4,15,229,659,714,764
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,370,860,960,1036
4,15,229,860,960,1036
4,15,229,370,960,1036
4,15,229,370,860,1036
4,15,229,370,860,960
4,15,659,860,960,1036
4,15,370,860,960,1036
4,15,370,659,960,1036
4,15,370,659,860,1036
4,15,370,659,860,960
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,34,36,355,404,589
4,34,15,355,404,589
4,34,15,36,404,589
4,34,15,36,355,589
4,34,15,36,355,404
4,34,36,355,404,589
4,34,15,355,404,589
4,34,15,36,404,589
4,34,15,36,355,589
4,34,15,36,355,404
4,34,139,355,383,753
4,34,36,355,383,753
4,34,36,139,383,753
4,34,36,139,355,753
4,34,36,139,355,383
4,34,139,355,404,753
4,34,36,355,404,753
4,34,36,139,404,753
4,34,36,139,355,753
4,34,36,139,355,404
4,34,36,355,404,589
4,34,15,355,404,589
4,34,15,36,404,589
4,34,15,36,355,589
4,34,15,36,355,404
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,714,860,960,1036
4,15,229,860,960,1036
4,15,229,714,960,1036
4,15,229,714,860,1036
4,15,229,714,860,960
4,15,714,860,960,1036
4,15,229,860,960,1036
4,15,229,714,960,1036
4,15,229,714,860,1036
4,15,229,714,860,960
4,15,370,659,764,960
4,15,229,659,764,960
4,15,229,370,764,960
4,15,229,370,659,960
4,15,229,370,659,764
4,15,714,764,860,1036
4,15,229,764,860,1036
4,15,229,714,860,1036
4,15,229,714,764,1036
4,15,229,714,764,860
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,714,860,872,1036
4,15,659,860,872,1036
4,15,659,714,872,1036
4,15,659,714,860,1036
4,15,659,714,860,872
4,15,370,764,860,1036
4,15,229,764,860,1036
4,15,229,370,860,1036
4,15,229,370,764,1036
4,15,229,370,764,860
4,15,370,659,764,860
4,15,229,659,764,860
4,15,229,370,764,860
4,15,229,370,659,860
4,15,229,370,659,764
4,15,714,764,860,872
4,15,659,764,860,872
4,15,659,714,860,872
4,15,659,714,764,872
4,15,659,714,764,860
4,6,397,499,730,867
4,6,61,499,730,867
4,6,61,397,730,867
4,6,61,397,499,867
4,6,61,397,499,730
4,6,61,420,730,867
4,6,55,420,730,867
4,6,55,61,730,867
4,6,55,61,420,867
4,6,55,61,420,730
4,6,61,397,499,730
4,6,35,397,499,730
4,6,35,61,499,730
4,6,35,61,397,730
4,6,35,61,397,499
4,6,61,397,499,730
4,6,35,397,499,730
4,6,35,61,499,730
4,6,35,61,397,730
4,6,35,61,397,499
4,6,61,397,499,730
4,6,35,397,499,730
4,6,35,61,499,730
4,6,35,61,397,730
4,6,35,61,397,499
4,6,61,397,499,730
4,6,35,397,499,730
4,6,35,61,499,730
4,6,35,61,397,730
4,6,35,61,397,499
4,6,213,397,499,730
4,6,35,397,499,730
4,6,35,213,499,730
4,6,35,213,397,730
4,6,35,213,397,499
4,6,55,61,499,730
4,6,35,61,499,730
4,6,35,55,499,730
4,6,35,55,61,730
4,6,35,55,61,499
4,6,61,397,499,730
4,6,35,397,499,730
4,6,35,61,499,730
4,6,35,61,397,730
4,6,35,61,397,499
4,0,465,532,686,1037
4,0,418,532,686,1037
4,0,418,465,686,1037
4,0,418,465,532,1037
4,0,418,465,532,686
4,0,465,532,695,1037
4,0,418,532,695,1037
4,0,418,465,695,1037
4,0,418,465,532,1037
4,0,418,465,532,695
4,0,418,532,686,713
4,0,13,532,686,713
4,0,13,418,686,713
4,0,13,418,532,713
4,0,13,418,532,686
4,0,535,686,695,713
4,0,13,686,695,713
4,0,13,535,695,713
4,0,13,535,686,713
4,0,13,535,686,695
4,0,418,535,686,713
4,0,13,535,686,713
4,0,13,418,686,713
4,0,13,418,535,713
4,0,13,418,535,686
4,0,418,532,686,713
4,0,13,532,686,713
4,0,13,418,686,713
4,0,13,418,532,713
4,0,13,418,532,686
4,0,418,535,686,713
4,0,13,535,686,713
4,0,13,418,686,713
4,0,13,418,535,713
4,0,13,418,535,686
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,125,255,301,607
4,33,45,255,301,607
4,33,45,125,301,607
4,33,45,125,255,607
4,33,45,125,255,301
4,33,125,255,789,807
4,33,14,255,789,807
4,33,14,125,789,807
4,33,14,125,255,807
4,33,14,125,255,789
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,255,337,607,807
4,33,125,337,607,807
4,33,125,255,607,807
4,33,125,255,337,807
4,33,125,255,337,607
4,33,255,337,607,807
4,33,125,337,607,807
4,33,125,255,607,807
4,33,125,255,337,807
4,33,125,255,337,607
4,33,301,337,607,807
4,33,125,337,607,807
4,33,125,301,607,807
4,33,125,301,337,807
4,33,125,301,337,607
4,33,125,255,301,337
4,33,14,255,301,337
4,33,14,125,301,337
4,33,14,125,255,337
4,33,14,125,255,301
4,33,125,255,301,789
4,33,14,255,301,789
4,33,14,125,301,789
4,33,14,125,255,789
4,33,14,125,255,301
4,33,125,255,789,807
4,33,14,255,789,807
4,33,14,125,789,807
4,33,14,125,255,807
4,33,14,125,255,789
4,13,91,238,319,320
4,13,16,238,319,320
4,13,16,91,319,320
4,13,16,91,238,320
4,13,16,91,238,319
4,13,91,238,320,866
4,13,80,238,320,866
4,13,80,91,320,866
4,13,80,91,238,866
4,13,80,91,238,320
4,13,116,238,320,866
4,13,80,238,320,866
4,13,80,116,320,866
4,13,80,116,238,866
4,13,80,116,238,320
4,13,91,116,817,866
4,13,80,116,817,866
4,13,80,91,817,866
4,13,80,91,116,866
4,13,80,91,116,817
4,13,91,238,320,866
4,13,80,238,320,866
4,13,80,91,320,866
4,13,80,91,238,866
4,13,80,91,238,320
4,13,91,238,320,866
4,13,80,238,320,866
4,13,80,91,320,866
4,13,80,91,238,866
4,13,80,91,238,320
4,13,91,116,320,866
4,13,80,116,320,866
4,13,80,91,320,866
4,13,80,91,116,866
4,13,80,91,116,320
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,370,764,860,1036
4,15,229,764,860,1036
4,15,229,370,860,1036
4,15,229,370,764,1036
4,15,229,370,764,860
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,370,764,960,1036
4,15,229,764,960,1036
4,15,229,370,960,1036
4,15,229,370,764,1036
4,15,229,370,764,960
4,15,370,659,764,960
4,15,229,659,764,960
4,15,229,370,764,960
4,15,229,370,659,960
4,15,229,370,659,764
4,15,659,764,960,1036
4,15,370,764,960,1036
4,15,370,659,960,1036
4,15,370,659,764,1036
4,15,370,659,764,960
4,15,370,764,960,1036
4,15,229,764,960,1036
4,15,229,370,960,1036
4,15,229,370,764,1036
4,15,229,370,764,960
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,659,714,860,1028
4,15,229,714,860,1028
4,15,229,659,860,1028
4,15,229,659,714,1028
4,15,229,659,714,860
4,15,377,714,764,860
4,15,229,714,764,860
4,15,229,377,764,860
4,15,229,377,714,860
4,15,229,377,714,764
4,15,377,714,764,860
4,15,229,714,764,860
4,15,229,377,764,860
4,15,229,377,714,860
4,15,229,377,714,764
4,15,370,377,764,860
4,15,229,377,764,860
4,15,229,370,764,860
4,15,229,370,377,860
4,15,229,370,377,764
4,15,377,764,960,1036
4,15,370,764,960,1036
4,15,370,377,960,1036
4,15,370,377,764,1036
4,15,370,377,764,960
4,15,377,764,960,1036
4,15,370,764,960,1036
4,15,370,377,960,1036
4,15,370,377,764,1036
4,15,370,377,764,960
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,659,714,764,860
4,15,229,714,764,860
4,15,229,659,764,860
4,15,229,659,714,860
4,15,229,659,714,764
4,15,659,714,764,860
4,15,229,714,764,860
4,15,229,659,764,860
4,15,229,659,714,860
4,15,229,659,714,764
4,15,370,377,872,960
4,15,229,377,872,960
4,15,229,370,872,960
4,15,229,370,377,960
4,15,229,370,377,872
4,15,714,860,1028,1036
4,15,377,860,1028,1036
4,15,377,714,1028,1036
4,15,377,714,860,1036
4,15,377,714,860,1028
4,15,714,860,1028,1036
4,15,377,860,1028,1036
4,15,377,714,1028,1036
4,15,377,714,860,1036
4,15,377,714,860,1028
4,15,714,860,1028,1036
4,15,377,860,1028,1036
4,15,377,714,1028,1036
4,15,377,714,860,1036
4,15,377,714,860,1028
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,15,714,860,1028,1036
4,15,659,860,1028,1036
4,15,659,714,1028,1036
4,15,659,714,860,1036
4,15,659,714,860,1028
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,714,860,960,1036
4,15,375,860,960,1036
4,15,375,714,960,1036
4,15,375,714,860,1036
4,15,375,714,860,960
4,15,370,764,860,1036
4,15,229,764,860,1036
4,15,229,370,860,1036
4,15,229,370,764,1036
4,15,229,370,764,860
4,15,370,377,764,860
4,15,229,377,764,860
4,15,229,370,764,860
4,15,229,370,377,860
4,15,229,370,377,764
4,15,714,764,860,1036
4,15,659,764,860,1036
4,15,659,714,860,1036
4,15,659,714,764,1036
4,15,659,714,764,860
4,12,431,715,910,933
4,12,111,715,910,933
4,12,111,431,910,933
4,12,111,431,715,933
4,12,111,431,715,910
4,12,431,715,910,933
4,12,111,715,910,933
4,12,111,431,910,933
4,12,111,431,715,933
4,12,111,431,715,910
4,12,230,462,715,856
4,12,216,462,715,856
4,12,216,230,715,856
4,12,216,230,462,856
4,12,216,230,462,715
4,12,216,230,856,986
4,12,111,230,856,986
4,12,111,216,856,986
4,12,111,216,230,986
4,12,111,216,230,856
4,12,216,230,462,856
4,12,111,230,462,856
4,12,111,216,462,856
4,12,111,216,230,856
4,12,111,216,230,462
4,15,370,764,860,1036
4,15,229,764,860,1036
4,15,229,370,860,1036
4,15,229,370,764,1036
4,15,229,370,764,860
4,15,659,714,860,960
4,15,229,714,860,960
4,15,229,659,860,960
4,15,229,659,714,960
4,15,229,659,714,860
4,15,659,714,860,960
4,15,229,714,860,960
4,15,229,659,860,960
4,15,229,659,714,960
4,15,229,659,714,860
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,714,860,960,1036
4,15,229,860,960,1036
4,15,229,714,960,1036
4,15,229,714,860,1036
4,15,229,714,860,960
4,15,764,860,960,1036
4,15,229,860,960,1036
4,15,229,764,960,1036
4,15,229,764,860,1036
4,15,229,764,860,960
4,15,764,860,960,1036
4,15,714,860,960,1036
4,15,714,764,960,1036
4,15,714,764,860,1036
4,15,714,764,860,960
4,29,242,338,456,990
4,29,86,338,456,990
4,29,86,242,456,990
4,29,86,242,338,990
4,29,86,242,338,456
4,29,132,331,769,874
4,29,86,331,769,874
4,29,86,132,769,874
4,29,86,132,331,874
4,29,86,132,331,769
4,29,242,331,769,874
4,29,86,331,769,874
4,29,86,242,769,874
4,29,86,242,331,874
4,29,86,242,331,769
4,29,132,242,331,338
4,29,86,242,331,338
4,29,86,132,331,338
4,29,86,132,242,338
4,29,86,132,242,331
4,29,331,769,874,990
4,29,132,769,874,990
4,29,132,331,874,990
4,29,132,331,769,990
4,29,132,331,769,874
4,29,242,338,874,990
4,29,86,338,874,990
4,29,86,242,874,990
4,29,86,242,338,990
4,29,86,242,338,874
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,361,607,789,807
4,33,301,607,789,807
4,33,301,361,789,807
4,33,301,361,607,807
4,33,301,361,607,789
4,33,337,361,607,854
4,33,301,361,607,854
4,33,301,337,607,854
4,33,301,337,361,854
4,33,301,337,361,607
4,33,337,361,607,854
4,33,301,361,607,854
4,33,301,337,607,854
4,33,301,337,361,854
4,33,301,337,361,607
4,33,255,361,789,854
4,33,14,361,789,854
4,33,14,255,789,854
4,33,14,255,361,854
4,33,14,255,361,789
4,33,45,255,789,807
4,33,14,255,789,807
4,33,14,45,789,807
4,33,14,45,255,807
4,33,14,45,255,789
4,33,255,361,789,807
4,33,14,361,789,807
4,33,14,255,789,807
4,33,14,255,361,807
4,33,14,255,361,789
4,33,255,361,789,807
4,33,14,361,789,807
4,33,14,255,789,807
4,33,14,255,361,807
4,33,14,255,361,789
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,370,377,764,860
4,15,229,377,764,860
4,15,229,370,764,860
4,15,229,370,377,860
4,15,229,370,377,764
4,15,370,659,764,960
4,15,229,659,764,960
4,15,229,370,764,960
4,15,229,370,659,960
4,15,229,370,659,764
4,15,659,764,860,1036
4,15,370,764,860,1036
4,15,370,659,860,1036
4,15,370,659,764,1036
4,15,370,659,764,860
4,15,714,860,960,1036
4,15,659,860,960,1036
4,15,659,714,960,1036
4,15,659,714,860,1036
4,15,659,714,860,960
4,15,659,860,960,1036
4,15,370,860,960,1036
4,15,370,659,960,1036
4,15,370,659,860,1036
4,15,370,659,860,960
4,15,370,764,860,1036
4,15,229,764,860,1036
4,15,229,370,860,1036
4,15,229,370,764,1036
4,15,229,370,764,860
4,15,370,377,764,872
4,15,229,377,764,872
4,15,229,370,764,872
4,15,229,370,377,872
4,15,229,370,377,764
4,15,370,377,764,872
4,15,229,377,764,872
4,15,229,370,764,872
4,15,229,370,377,872
4,15,229,370,377,764
4,9,366,845,941,968
4,9,169,845,941,968
4,9,169,366,941,968
4,9,169,366,845,968
4,9,169,366,845,941
4,9,169,845,941,968
4,9,149,845,941,968
4,9,149,169,941,968
4,9,149,169,845,968
4,9,149,169,845,941
4,9,81,149,366,845
4,9,76,149,366,845
4,9,76,81,366,845
4,9,76,81,149,845
4,9,76,81,149,366
4,9,366,845,941,968
4,9,169,845,941,968
4,9,169,366,941,968
4,9,169,366,845,968
4,9,169,366,845,941
4,9,366,845,941,968
4,9,169,845,941,968
4,9,169,366,941,968
4,9,169,366,845,968
4,9,169,366,845,941
4,9,366,845,941,968
4,9,149,845,941,968
4,9,149,366,941,968
4,9,149,366,845,968
4,9,149,366,845,941
4,9,81,149,452,968
4,9,76,149,452,968
4,9,76,81,452,968
4,9,76,81,149,968
4,9,76,81,149,452
4,9,366,845,941,968
4,9,169,845,941,968
4,9,169,366,941,968
4,9,169,366,845,968
4,9,169,366,845,941
4,9,366,845,941,968
4,9,81,845,941,968
4,9,81,366,941,968
4,9,81,366,845,968
4,9,81,366,845,941
4,15,714,860,872,1036
4,15,659,860,872,1036
4,15,659,714,872,1036
4,15,659,714,860,1036
4,15,659,714,860,872
4,15,714,860,872,1036
4,15,229,860,872,1036
4,15,229,714,872,1036
4,15,229,714,860,1036
4,15,229,714,860,872
4,15,370,659,764,872
4,15,229,659,764,872
4,15,229,370,764,872
4,15,229,370,659,872
4,15,229,370,659,764
4,15,370,659,764,872
4,15,229,659,764,872
4,15,229,370,764,872
4,15,229,370,659,872
4,15,229,370,659,764
4,15,370,377,764,872
4,15,229,377,764,872
4,15,229,370,764,872
4,15,229,370,377,872
4,15,229,370,377,764
4,15,370,377,764,872
4,15,229,377,764,872
4,15,229,370,764,872
4,15,229,370,377,872
4,15,229,370,377,764
4,15,714,764,860,1036
4,15,377,764,860,1036
4,15,377,714,860,1036
4,15,377,714,764,1036
4,15,377,714,764,860
4,17,157,182,328,586
4,17,47,182,328,586
4,17,47,157,328,586
4,17,47,157,182,586
4,17,47,157,182,328
4,17,182,328,586,635
4,17,135,328,586,635
4,17,135,182,586,635
4,17,135,182,328,635
4,17,135,182,328,586
4,17,135,157,299,619
4,17,47,157,299,619
4,17,47,135,299,619
4,17,47,135,157,619
4,17,47,135,157,299
4,17,135,157,299,619
4,17,47,157,299,619
4,17,47,135,299,619
4,17,47,135,157,619
4,17,47,135,157,299
4,17,135,299,328,586
4,17,47,299,328,586
4,17,47,135,328,586
4,17,47,135,299,586
