season,home_team,away_team,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
2012,TOR,WAS,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Linas Kleiza,Brian Cook,Cartier Martin,Jan Vesely,Roger Mason,Shelvin Mack,1
2012,TOR,WAS,Andrea Bargnani,Ed Davis,Gary Forbes,Jose Calderon,Linas Kleiza,Brian Cook,Cartier Martin,Jan Vesely,Roger Mason,Shelvin Mack,-1
2012,TOR,WAS,Andrea Bargnani,Ed Davis,Gary Forbes,Jose Calderon,Linas Kleiza,Brian Cook,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,-1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Aaron Gray,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Aaron Gray,DeMar DeRozan,Ed Davis,James Johnson,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Aaron Gray,Alan Anderson,DeMar DeRozan,Ed Davis,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon,Brian Cook,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,TOR,WAS,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon,Brian Cook,Chris Singleton,John Wall,Kevin Seraphin,Roger Mason,-1
2012,TOR,WAS,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,Chris Singleton,John Wall,Kevin Seraphin,Roger Mason,1
2012,TOR,WAS,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,Cartier Martin,Kevin Seraphin,Roger Mason,Shelvin Mack,1
2012,TOR,WAS,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason,1
2012,TOR,WAS,Alan Anderson,Amir Johnson,Andrea Bargnani,Gary Forbes,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,-1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,-1
2012,TOR,WAS,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,1
2012,DET,WAS,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Cartier Martin,John Wall,Kevin Seraphin,Roger Mason,1
2012,DET,WAS,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Cartier Martin,James Singleton,John Wall,Roger Mason,1
2012,DET,WAS,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack,-1
2012,DET,WAS,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack,1
2012,DET,WAS,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,Brian Cook,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,DET,WAS,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,Brian Cook,Cartier Martin,James Singleton,John Wall,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,1
2012,DET,WAS,Ben Gordon,Ben Wallace,Brandon Knight,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,DET,WAS,Ben Wallace,Brandon Knight,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Brian Cook,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,DET,WAS,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Chris Singleton,James Singleton,John Wall,Jordan Crawford,1
2012,DET,WAS,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,James Singleton,John Wall,Jordan Crawford,Roger Mason,1
2012,DET,WAS,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,James Singleton,John Wall,Roger Mason,Shelvin Mack,1
2012,DET,WAS,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum,Brian Cook,Cartier Martin,Jan Vesely,Jordan Crawford,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jason Maxiell,Brian Cook,Cartier Martin,Jan Vesely,Jordan Crawford,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jason Maxiell,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,-1
2012,DET,WAS,Ben Gordon,Ben Wallace,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,-1
2012,NJN,WAS,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,MarShon Brooks,Brian Cook,Cartier Martin,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams,Brian Cook,Cartier Martin,James Singleton,John Wall,Jordan Crawford,-1
2012,NJN,WAS,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams,Brian Cook,Cartier Martin,James Singleton,Jordan Crawford,Shelvin Mack,-1
2012,NJN,WAS,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Anthony Morrow,DeShawn Stevenson,Gerald Green,Gerald Wallace,Jordan Williams,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Anthony Morrow,DeShawn Stevenson,Gerald Green,Gerald Wallace,Jordan Williams,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Anthony Morrow,DeShawn Stevenson,Gerald Wallace,MarShon Brooks,Shelden Williams,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Deron Williams,Gerald Green,Jordan Williams,MarShon Brooks,Shelden Williams,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,MarShon Brooks,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Anthony Morrow,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,NJN,WAS,Anthony Morrow,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Anthony Morrow,Gerald Green,Gerald Wallace,Jordan Williams,MarShon Brooks,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,NJN,WAS,Dennis Horner,Gerald Green,Johan Petro,MarShon Brooks,Sundiata Gaines,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,CHA,WAS,Byron Mullens,Corey Maggette,Gerald Henderson,Kemba Walker,Tyrus Thomas,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,CHA,WAS,Corey Maggette,Cory Higgins,D.J. White,Gerald Henderson,Tyrus Thomas,Cartier Martin,James Singleton,Jan Vesely,Jordan Crawford,Shelvin Mack,-1
2012,CHA,WAS,Corey Maggette,Cory Higgins,D.J. White,Gerald Henderson,Tyrus Thomas,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Corey Maggette,Cory Higgins,D.J. White,Matt Carroll,Tyrus Thomas,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Corey Maggette,Cory Higgins,D.J. White,Derrick Brown,Matt Carroll,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,D.J. White,Derrick Brown,Gerald Henderson,Kemba Walker,Matt Carroll,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Roger Mason,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,CHA,WAS,Byron Mullens,Corey Maggette,Cory Higgins,Derrick Brown,Gerald Henderson,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,-1
2012,CHA,WAS,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,CHA,WAS,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,-1
2012,CHA,WAS,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker,Cartier Martin,James Singleton,Jan Vesely,John Wall,Roger Mason,-1
2012,CHA,WAS,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Bismack Biyombo,Corey Maggette,Cory Higgins,Matt Carroll,Tyrus Thomas,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Corey Maggette,Cory Higgins,D.J. White,Matt Carroll,Tyrus Thomas,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll,Tyrus Thomas,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll,Tyrus Thomas,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,-1
2012,CHA,WAS,Byron Mullens,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,-1
2012,WAS,CLE,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,-1
2012,WAS,CLE,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Donald Sloan,Lester Hudson,Luke Harangody,Omri Casspi,Tristan Thompson,1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Lester Hudson,Luke Harangody,Manny Harris,Omri Casspi,Samardo Samuels,-1
2012,WAS,CLE,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Samardo Samuels,-1
2012,WAS,CLE,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Roger Mason,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,-1
2012,WAS,CLE,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,-1
2012,WAS,CLE,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Anthony Parker,Donald Sloan,Luke Walton,Omri Casspi,Tristan Thompson,-1
2012,WAS,CLE,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Maurice Evans,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,-1
2012,WAS,CLE,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Maurice Evans,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,-1
2012,WAS,CLE,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,1
2012,WAS,CLE,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Samardo Samuels,-1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Samardo Samuels,1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Alonzo Gee,Donald Sloan,Luke Harangody,Manny Harris,Tristan Thompson,1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,John Wall,Roger Mason,Alonzo Gee,Lester Hudson,Luke Harangody,Luke Walton,Manny Harris,1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Alonzo Gee,Lester Hudson,Luke Harangody,Luke Walton,Manny Harris,-1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Lester Hudson,Luke Harangody,Luke Walton,Manny Harris,Omri Casspi,1
2012,WAS,CLE,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,-1
2012,WAS,CLE,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,-1
2012,WAS,CLE,Chris Singleton,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Anthony Parker,Donald Sloan,Luke Harangody,Omri Casspi,Tristan Thompson,1
2012,WAS,CLE,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,-1
2012,WAS,CLE,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,1
2012,WAS,CHA,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,-1
2012,WAS,CHA,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,1
2012,WAS,CHA,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,D.J. Augustin,DeSagana Diop,Derrick Brown,Gerald Henderson,Tyrus Thomas,1
2012,WAS,CHA,Cartier Martin,James Singleton,John Wall,Maurice Evans,Nene Hilario,D.J. Augustin,DeSagana Diop,Derrick Brown,Gerald Henderson,Tyrus Thomas,-1
2012,WAS,CHA,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Bismack Biyombo,D.J. White,Jamario Moon,Kemba Walker,Reggie Williams,1
2012,WAS,CHA,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Bismack Biyombo,D.J. White,Gerald Henderson,Jamario Moon,Kemba Walker,-1
2012,WAS,CHA,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Maurice Evans,Bismack Biyombo,D.J. White,Gerald Henderson,Jamario Moon,Kemba Walker,-1
2012,WAS,CHA,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Maurice Evans,Byron Mullens,D.J. Augustin,D.J. White,Gerald Henderson,Jamario Moon,-1
2012,WAS,CHA,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,1
2012,WAS,CHA,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,D.J. Augustin,Gerald Henderson,Jamario Moon,1
2012,WAS,CHA,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,1
2012,WAS,CHA,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,1
2012,WAS,CHA,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Nene Hilario,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,-1
2012,WAS,CHA,Cartier Martin,Jan Vesely,John Wall,Maurice Evans,Nene Hilario,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,1
2012,WAS,CHA,Cartier Martin,James Singleton,John Wall,Maurice Evans,Nene Hilario,Bismack Biyombo,Byron Mullens,D.J. Augustin,Derrick Brown,Gerald Henderson,-1
2012,WAS,CHA,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,Byron Mullens,D.J. White,Jamario Moon,Kemba Walker,Reggie Williams,1
2012,WAS,CHA,Cartier Martin,James Singleton,Maurice Evans,Nene Hilario,Shelvin Mack,D.J. White,DeSagana Diop,Jamario Moon,Kemba Walker,Reggie Williams,1
2012,WAS,CHA,James Singleton,Maurice Evans,Morris Almond,Nene Hilario,Shelvin Mack,D.J. White,DeSagana Diop,Jamario Moon,Kemba Walker,Reggie Williams,-1
2012,WAS,CHA,Chris Singleton,James Singleton,Kevin Seraphin,Morris Almond,Shelvin Mack,D.J. White,DeSagana Diop,Jamario Moon,Kemba Walker,Matt Carroll,1
2012,WAS,CHA,Brian Cook,Chris Singleton,Kevin Seraphin,Morris Almond,Shelvin Mack,Cory Higgins,D.J. White,DeSagana Diop,Jamario Moon,Matt Carroll,1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,-1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Nene Hilario,1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,D.J. Kennedy,Kyrie Irving,Tristan Thompson,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Nene Hilario,-1
2012,CLE,WAS,Alonzo Gee,D.J. Kennedy,Kyrie Irving,Luke Walton,Samardo Samuels,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Nene Hilario,1
2012,CLE,WAS,Alonzo Gee,D.J. Kennedy,Donald Sloan,Luke Walton,Samardo Samuels,James Singleton,John Wall,Maurice Evans,Morris Almond,Nene Hilario,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Walton,Omri Casspi,Samardo Samuels,James Singleton,Maurice Evans,Morris Almond,Nene Hilario,Shelvin Mack,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Harangody,Luke Walton,Omri Casspi,James Singleton,Maurice Evans,Morris Almond,Nene Hilario,Shelvin Mack,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Harangody,Luke Walton,Omri Casspi,Jan Vesely,John Wall,Kevin Seraphin,Maurice Evans,Morris Almond,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Harangody,Luke Walton,Omri Casspi,Brian Cook,Chris Singleton,James Singleton,John Wall,Morris Almond,-1
2012,CLE,WAS,D.J. Kennedy,Luke Harangody,Luke Walton,Manny Harris,Omri Casspi,Brian Cook,Chris Singleton,James Singleton,John Wall,Morris Almond,-1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,Anthony Parker,Donald Sloan,Tristan Thompson,Brian Cook,Chris Singleton,James Singleton,John Wall,Morris Almond,-1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,Anthony Parker,Donald Sloan,Tristan Thompson,Cartier Martin,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,-1
2012,CLE,WAS,Alonzo Gee,Antawn Jamison,Anthony Parker,Donald Sloan,Tristan Thompson,Cartier Martin,Chris Singleton,James Singleton,John Wall,Kevin Seraphin,-1
2012,CLE,WAS,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Walton,Tristan Thompson,Cartier Martin,Chris Singleton,James Singleton,John Wall,Kevin Seraphin,1
2012,CLE,WAS,Alonzo Gee,D.J. Kennedy,Donald Sloan,Luke Walton,Samardo Samuels,Cartier Martin,Chris Singleton,James Singleton,John Wall,Nene Hilario,-1
2012,CLE,WAS,D.J. Kennedy,Luke Walton,Manny Harris,Omri Casspi,Samardo Samuels,Cartier Martin,James Singleton,Morris Almond,Nene Hilario,Shelvin Mack,1
2012,CLE,WAS,D.J. Kennedy,Luke Harangody,Manny Harris,Omri Casspi,Samardo Samuels,James Singleton,Maurice Evans,Morris Almond,Nene Hilario,Shelvin Mack,-1
2012,CLE,WAS,D.J. Kennedy,Luke Harangody,Manny Harris,Omri Casspi,Samardo Samuels,Jan Vesely,John Wall,Maurice Evans,Morris Almond,Nene Hilario,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Harangody,Omri Casspi,Samardo Samuels,Jan Vesely,John Wall,Maurice Evans,Morris Almond,Nene Hilario,-1
2012,CLE,WAS,D.J. Kennedy,Donald Sloan,Luke Harangody,Omri Casspi,Samardo Samuels,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Morris Almond,1
2012,NOH,PHI,Al-Farouq Aminu,Carl Landry,Emeka Okafor,Eric Gordon,Jarrett Jack,Andre Iguodala,Elton Brand,Jodie Meeks,Jrue Holiday,Spencer Hawes,-1
2012,NOH,PHI,Al-Farouq Aminu,Chris Kaman,Emeka Okafor,Eric Gordon,Jarrett Jack,Andre Iguodala,Jrue Holiday,Lou Williams,Spencer Hawes,Thaddeus Young,-1
2012,NOH,PHI,Carl Landry,Chris Kaman,Eric Gordon,Greivis Vasquez,Marco Belinelli,Andre Iguodala,Jrue Holiday,Lou Williams,Spencer Hawes,Thaddeus Young,-1
