season,team,player_0,player_1,player_2,player_3,target_player
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,375,428,654,613
7,13,613,375,428,654,346
7,13,613,346,428,654,375
7,13,613,346,375,654,428
7,13,613,346,375,428,654
7,13,102,288,375,654,613
7,13,613,288,375,654,102
7,13,613,102,375,654,288
7,13,613,102,288,654,375
7,13,613,102,288,375,654
7,13,102,902,848,346,613
7,13,613,902,848,346,102
7,13,613,102,848,346,902
7,13,613,102,902,346,848
7,13,613,102,902,848,346
7,13,102,288,346,428,613
7,13,613,288,346,428,102
7,13,613,102,346,428,288
7,13,613,102,288,428,346
7,13,613,102,288,346,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,288,337,375,428,102
7,13,102,337,375,428,288
7,13,102,288,375,428,337
7,13,102,288,337,428,375
7,13,102,288,337,375,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,902,346,375,428,613
7,13,613,346,375,428,902
7,13,613,902,375,428,346
7,13,613,902,346,428,375
7,13,613,902,346,375,428
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,102,848,346,428,613
7,13,613,848,346,428,102
7,13,613,102,346,428,848
7,13,613,102,848,428,346
7,13,613,102,848,346,428
7,13,848,288,346,337,102
7,13,102,288,346,337,848
7,13,102,848,346,337,288
7,13,102,848,288,337,346
7,13,102,848,288,346,337
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,902,346,375,428,613
7,13,613,346,375,428,902
7,13,613,902,375,428,346
7,13,613,902,346,428,375
7,13,613,902,346,375,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,102,902,848,346,613
7,13,613,902,848,346,102
7,13,613,102,848,346,902
7,13,613,102,902,346,848
7,13,613,102,902,848,346
7,13,902,848,346,375,613
7,13,613,848,346,375,902
7,13,613,902,346,375,848
7,13,613,902,848,375,346
7,13,613,902,848,346,375
7,13,288,337,375,428,848
7,13,848,337,375,428,288
7,13,848,288,375,428,337
7,13,848,288,337,428,375
7,13,848,288,337,375,428
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,902
7,13,902,337,375,428,346
7,13,902,346,375,428,337
7,13,902,346,337,428,375
7,13,902,346,337,375,428
7,13,102,902,848,346,613
7,13,613,902,848,346,102
7,13,613,102,848,346,902
7,13,613,102,902,346,848
7,13,613,102,902,848,346
7,21,676,667,857,938,741
7,21,741,667,857,938,676
7,21,741,676,857,938,667
7,21,741,676,667,938,857
7,21,741,676,667,857,938
7,21,834,857,938,439,667
7,21,667,857,938,439,834
7,21,667,834,938,439,857
7,21,667,834,857,439,938
7,21,667,834,857,938,439
7,21,175,667,834,439,741
7,21,741,667,834,439,175
7,21,741,175,834,439,667
7,21,741,175,667,439,834
7,21,741,175,667,834,439
7,21,834,938,586,439,175
7,21,175,938,586,439,834
7,21,175,834,586,439,938
7,21,175,834,938,439,586
7,21,175,834,938,586,439
7,21,857,938,586,439,175
7,21,175,938,586,439,857
7,21,175,857,586,439,938
7,21,175,857,938,439,586
7,21,175,857,938,586,439
7,21,857,938,586,439,175
7,21,175,938,586,439,857
7,21,175,857,586,439,938
7,21,175,857,938,439,586
7,21,175,857,938,586,439
7,21,857,938,586,439,175
7,21,175,938,586,439,857
7,21,175,857,586,439,938
7,21,175,857,938,439,586
7,21,175,857,938,586,439
7,21,175,676,857,586,741
7,21,741,676,857,586,175
7,21,741,175,857,586,676
7,21,741,175,676,586,857
7,21,741,175,676,857,586
7,21,676,667,857,586,741
7,21,741,667,857,586,676
7,21,741,676,857,586,667
7,21,741,676,667,586,857
7,21,741,676,667,857,586
7,21,857,938,586,439,667
7,21,667,938,586,439,857
7,21,667,857,586,439,938
7,21,667,857,938,439,586
7,21,667,857,938,586,439
7,13,848,346,375,428,613
7,13,613,346,375,428,848
7,13,613,848,375,428,346
7,13,613,848,346,428,375
7,13,613,848,346,375,428
7,13,848,346,375,428,613
7,13,613,346,375,428,848
7,13,613,848,375,428,346
7,13,613,848,346,428,375
7,13,613,848,346,375,428
7,13,848,346,375,428,613
7,13,613,346,375,428,848
7,13,613,848,375,428,346
7,13,613,848,346,428,375
7,13,613,848,346,375,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,848,288,346,337,102
7,13,102,288,346,337,848
7,13,102,848,346,337,288
7,13,102,848,288,337,346
7,13,102,848,288,346,337
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,11,355,575,386,286,168
7,11,168,575,386,286,355
7,11,168,355,386,286,575
7,11,168,355,575,286,386
7,11,168,355,575,386,286
7,11,130,583,783,386,534
7,11,534,583,783,386,130
7,11,534,130,783,386,583
7,11,534,130,583,386,783
7,11,534,130,583,783,386
7,11,130,355,575,286,168
7,11,168,355,575,286,130
7,11,168,130,575,286,355
7,11,168,130,355,286,575
7,11,168,130,355,575,286
7,11,130,355,575,286,168
7,11,168,355,575,286,130
7,11,168,130,575,286,355
7,11,168,130,355,286,575
7,11,168,130,355,575,286
7,11,130,355,783,286,168
7,11,168,355,783,286,130
7,11,168,130,783,286,355
7,11,168,130,355,286,783
7,11,168,130,355,783,286
7,11,355,583,783,386,534
7,11,534,583,783,386,355
7,11,534,355,783,386,583
7,11,534,355,583,386,783
7,11,534,355,583,783,386
7,11,355,583,783,386,534
7,11,534,583,783,386,355
7,11,534,355,783,386,583
7,11,534,355,583,386,783
7,11,534,355,583,783,386
7,11,130,355,783,386,168
7,11,168,355,783,386,130
7,11,168,130,783,386,355
7,11,168,130,355,386,783
7,11,168,130,355,783,386
7,11,130,355,783,386,168
7,11,168,355,783,386,130
7,11,168,130,783,386,355
7,11,168,130,355,386,783
7,11,168,130,355,783,386
7,10,229,191,862,797,460
7,10,460,191,862,797,229
7,10,460,229,862,797,191
7,10,460,229,191,797,862
7,10,460,229,191,862,797
7,10,460,748,191,956,812
7,10,812,748,191,956,460
7,10,812,460,191,956,748
7,10,812,460,748,956,191
7,10,812,460,748,191,956
7,10,229,191,797,956,460
7,10,460,191,797,956,229
7,10,460,229,797,956,191
7,10,460,229,191,956,797
7,10,460,229,191,797,956
7,10,748,229,191,797,460
7,10,460,229,191,797,748
7,10,460,748,191,797,229
7,10,460,748,229,797,191
7,10,460,748,229,191,797
7,10,229,191,862,797,460
7,10,460,191,862,797,229
7,10,460,229,862,797,191
7,10,460,229,191,797,862
7,10,460,229,191,862,797
7,10,748,797,266,956,460
7,10,460,797,266,956,748
7,10,460,748,266,956,797
7,10,460,748,797,956,266
7,10,460,748,797,266,956
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,902,346,375,428,613
7,13,613,346,375,428,902
7,13,613,902,375,428,346
7,13,613,902,346,428,375
7,13,613,902,346,375,428
7,13,848,346,337,924,102
7,13,102,346,337,924,848
7,13,102,848,337,924,346
7,13,102,848,346,924,337
7,13,102,848,346,337,924
7,13,848,288,337,375,102
7,13,102,288,337,375,848
7,13,102,848,337,375,288
7,13,102,848,288,375,337
7,13,102,848,288,337,375
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,848,346,375,428,831
7,13,831,346,375,428,848
7,13,831,848,375,428,346
7,13,831,848,346,428,375
7,13,831,848,346,375,428
7,13,102,848,924,428,831
7,13,831,848,924,428,102
7,13,831,102,924,428,848
7,13,831,102,848,428,924
7,13,831,102,848,924,428
7,13,102,848,924,428,831
7,13,831,848,924,428,102
7,13,831,102,924,428,848
7,13,831,102,848,428,924
7,13,831,102,848,924,428
7,13,288,346,337,375,848
7,13,848,346,337,375,288
7,13,848,288,337,375,346
7,13,848,288,346,375,337
7,13,848,288,346,337,375
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,848,288,346,428,613
7,13,613,288,346,428,848
7,13,613,848,346,428,288
7,13,613,848,288,428,346
7,13,613,848,288,346,428
7,13,102,848,924,654,613
7,13,613,848,924,654,102
7,13,613,102,924,654,848
7,13,613,102,848,654,924
7,13,613,102,848,924,654
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,288,346,337,375,848
7,13,848,346,337,375,288
7,13,848,288,337,375,346
7,13,848,288,346,375,337
7,13,848,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,102,848,346,924,613
7,13,613,848,346,924,102
7,13,613,102,346,924,848
7,13,613,102,848,924,346
7,13,613,102,848,346,924
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,24,773,302,655,527,580
7,24,580,302,655,527,773
7,24,580,773,655,527,302
7,24,580,773,302,527,655
7,24,580,773,302,655,527
7,24,580,774,302,655,543
7,24,543,774,302,655,580
7,24,543,580,302,655,774
7,24,543,580,774,655,302
7,24,543,580,774,302,655
7,24,774,302,709,655,543
7,24,543,302,709,655,774
7,24,543,774,709,655,302
7,24,543,774,302,655,709
7,24,543,774,302,709,655
7,24,774,301,709,655,543
7,24,543,301,709,655,774
7,24,543,774,709,655,301
7,24,543,774,301,655,709
7,24,543,774,301,709,655
7,24,846,773,301,527,101
7,24,101,773,301,527,846
7,24,101,846,301,527,773
7,24,101,846,773,527,301
7,24,101,846,773,301,527
7,24,846,773,301,527,101
7,24,101,773,301,527,846
7,24,101,846,301,527,773
7,24,101,846,773,527,301
7,24,101,846,773,301,527
7,24,846,773,655,527,101
7,24,101,773,655,527,846
7,24,101,846,655,527,773
7,24,101,846,773,527,655
7,24,101,846,773,655,527
7,24,580,773,655,527,846
7,24,846,773,655,527,580
7,24,846,580,655,527,773
7,24,846,580,773,527,655
7,24,846,580,773,655,527
7,24,580,774,301,655,543
7,24,543,774,301,655,580
7,24,543,580,301,655,774
7,24,543,580,774,655,301
7,24,543,580,774,301,655
7,24,543,846,301,709,101
7,24,101,846,301,709,543
7,24,101,543,301,709,846
7,24,101,543,846,709,301
7,24,101,543,846,301,709
7,24,773,302,655,527,580
7,24,580,302,655,527,773
7,24,580,773,655,527,302
7,24,580,773,302,527,655
7,24,580,773,302,655,527
7,24,773,302,655,527,101
7,24,101,302,655,527,773
7,24,101,773,655,527,302
7,24,101,773,302,527,655
7,24,101,773,302,655,527
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,902,848,337,654,102
7,13,102,848,337,654,902
7,13,102,902,337,654,848
7,13,102,902,848,654,337
7,13,102,902,848,337,654
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,848,288,346,375,102
7,13,102,288,346,375,848
7,13,102,848,346,375,288
7,13,102,848,288,375,346
7,13,102,848,288,346,375
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,102,848,924,428,613
7,13,613,848,924,428,102
7,13,613,102,924,428,848
7,13,613,102,848,428,924
7,13,613,102,848,924,428
7,13,102,848,924,654,613
7,13,613,848,924,654,102
7,13,613,102,924,654,848
7,13,613,102,848,654,924
7,13,613,102,848,924,654
7,13,848,337,924,654,102
7,13,102,337,924,654,848
7,13,102,848,924,654,337
7,13,102,848,337,654,924
7,13,102,848,337,924,654
7,13,924,375,428,654,337
7,13,337,375,428,654,924
7,13,337,924,428,654,375
7,13,337,924,375,654,428
7,13,337,924,375,428,654
7,13,102,848,924,428,613
7,13,613,848,924,428,102
7,13,613,102,924,428,848
7,13,613,102,848,428,924
7,13,613,102,848,924,428
7,13,102,848,924,428,613
7,13,613,848,924,428,102
7,13,613,102,924,428,848
7,13,613,102,848,428,924
7,13,613,102,848,924,428
7,13,102,848,924,654,613
7,13,613,848,924,654,102
7,13,613,102,924,654,848
7,13,613,102,848,654,924
7,13,613,102,848,924,654
7,13,346,337,924,428,102
7,13,102,337,924,428,346
7,13,102,346,924,428,337
7,13,102,346,337,428,924
7,13,102,346,337,924,428
7,26,559,609,631,326,468
7,26,468,609,631,326,559
7,26,468,559,631,326,609
7,26,468,559,609,326,631
7,26,468,559,609,631,326
7,26,559,609,631,326,468
7,26,468,609,631,326,559
7,26,468,559,631,326,609
7,26,468,559,609,326,631
7,26,468,559,609,631,326
7,26,609,317,326,798,468
7,26,468,317,326,798,609
7,26,468,609,326,798,317
7,26,468,609,317,798,326
7,26,468,609,317,326,798
7,26,93,631,317,326,609
7,26,609,631,317,326,93
7,26,609,93,317,326,631
7,26,609,93,631,326,317
7,26,609,93,631,317,326
7,26,93,631,317,326,609
7,26,609,631,317,326,93
7,26,609,93,317,326,631
7,26,609,93,631,326,317
7,26,609,93,631,317,326
7,26,93,631,317,326,609
7,26,609,631,317,326,93
7,26,609,93,317,326,631
7,26,609,93,631,326,317
7,26,609,93,631,317,326
7,26,93,317,326,798,609
7,26,609,317,326,798,93
7,26,609,93,326,798,317
7,26,609,93,317,798,326
7,26,609,93,317,326,798
7,26,559,93,317,798,468
7,26,468,93,317,798,559
7,26,468,559,317,798,93
7,26,468,559,93,798,317
7,26,468,559,93,317,798
7,26,559,609,631,326,468
7,26,468,609,631,326,559
7,26,468,559,631,326,609
7,26,468,559,609,326,631
7,26,468,559,609,631,326
7,26,559,609,631,326,468
7,26,468,609,631,326,559
7,26,468,559,631,326,609
7,26,468,559,609,326,631
7,26,468,559,609,631,326
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,102,848,924,428,831
7,13,831,848,924,428,102
7,13,831,102,924,428,848
7,13,831,102,848,428,924
7,13,831,102,848,924,428
7,13,102,848,924,428,831
7,13,831,848,924,428,102
7,13,831,102,924,428,848
7,13,831,102,848,428,924
7,13,831,102,848,924,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,102,288,346,428,831
7,13,831,288,346,428,102
7,13,831,102,346,428,288
7,13,831,102,288,428,346
7,13,831,102,288,346,428
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,102,848,924,428,613
7,13,613,848,924,428,102
7,13,613,102,924,428,848
7,13,613,102,848,428,924
7,13,613,102,848,924,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,102,902,848,428,613
7,13,613,902,848,428,102
7,13,613,102,848,428,902
7,13,613,102,902,428,848
7,13,613,102,902,848,428
7,13,902,346,375,428,613
7,13,613,346,375,428,902
7,13,613,902,375,428,346
7,13,613,902,346,428,375
7,13,613,902,346,375,428
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,33,546,634,590,656,670
7,33,670,634,590,656,546
7,33,670,546,590,656,634
7,33,670,546,634,656,590
7,33,670,546,634,590,656
7,33,819,827,315,656,550
7,33,550,827,315,656,819
7,33,550,819,315,656,827
7,33,550,819,827,656,315
7,33,550,819,827,315,656
7,33,819,315,590,656,550
7,33,550,315,590,656,819
7,33,550,819,590,656,315
7,33,550,819,315,656,590
7,33,550,819,315,590,656
7,33,546,483,590,656,819
7,33,819,483,590,656,546
7,33,819,546,590,656,483
7,33,819,546,483,656,590
7,33,819,546,483,590,656
7,33,483,634,590,656,546
7,33,546,634,590,656,483
7,33,546,483,590,656,634
7,33,546,483,634,656,590
7,33,546,483,634,590,656
7,33,546,483,634,590,670
7,33,670,483,634,590,546
7,33,670,546,634,590,483
7,33,670,546,483,590,634
7,33,670,546,483,634,590
7,33,546,483,634,590,670
7,33,670,483,634,590,546
7,33,670,546,634,590,483
7,33,670,546,483,590,634
7,33,670,546,483,634,590
7,33,546,634,590,656,670
7,33,670,634,590,656,546
7,33,670,546,590,656,634
7,33,670,546,634,656,590
7,33,670,546,634,590,656
7,33,483,634,590,656,546
7,33,546,634,590,656,483
7,33,546,483,590,656,634
7,33,546,483,634,656,590
7,33,546,483,634,590,656
7,33,546,483,634,590,670
7,33,670,483,634,590,546
7,33,670,546,634,590,483
7,33,670,546,483,590,634
7,33,670,546,483,634,590
7,33,546,483,634,590,670
7,33,670,483,634,590,546
7,33,670,546,634,590,483
7,33,670,546,483,590,634
7,33,670,546,483,634,590
7,12,677,734,729,573,888
7,12,888,734,729,573,677
7,12,888,677,729,573,734
7,12,888,677,734,573,729
7,12,888,677,734,729,573
7,12,677,734,729,573,888
7,12,888,734,729,573,677
7,12,888,677,729,573,734
7,12,888,677,734,573,729
7,12,888,677,734,729,573
7,12,677,729,573,645,888
7,12,888,729,573,645,677
7,12,888,677,573,645,729
7,12,888,677,729,645,573
7,12,888,677,729,573,645
7,12,677,729,573,645,888
7,12,888,729,573,645,677
7,12,888,677,573,645,729
7,12,888,677,729,645,573
7,12,888,677,729,573,645
7,12,677,734,729,573,888
7,12,888,734,729,573,677
7,12,888,677,729,573,734
7,12,888,677,734,573,729
7,12,888,677,734,729,573
7,12,677,734,729,379,888
7,12,888,734,729,379,677
7,12,888,677,729,379,734
7,12,888,677,734,379,729
7,12,888,677,734,729,379
7,12,729,573,645,379,677
7,12,677,573,645,379,729
7,12,677,729,645,379,573
7,12,677,729,573,379,645
7,12,677,729,573,645,379
7,12,729,573,645,379,677
7,12,677,573,645,379,729
7,12,677,729,645,379,573
7,12,677,729,573,379,645
7,12,677,729,573,645,379
7,12,677,734,729,379,888
7,12,888,734,729,379,677
7,12,888,677,729,379,734
7,12,888,677,734,379,729
7,12,888,677,734,729,379
7,5,72,837,781,649,73
7,5,73,837,781,649,72
7,5,73,72,781,649,837
7,5,73,72,837,649,781
7,5,73,72,837,781,649
7,5,824,837,781,649,73
7,5,73,837,781,649,824
7,5,73,824,781,649,837
7,5,73,824,837,649,781
7,5,73,824,837,781,649
7,5,72,824,837,649,73
7,5,73,824,837,649,72
7,5,73,72,837,649,824
7,5,73,72,824,649,837
7,5,73,72,824,837,649
7,5,72,837,781,649,73
7,5,73,837,781,649,72
7,5,73,72,781,649,837
7,5,73,72,837,649,781
7,5,73,72,837,781,649
7,5,72,837,781,649,73
7,5,73,837,781,649,72
7,5,73,72,781,649,837
7,5,73,72,837,649,781
7,5,73,72,837,781,649
7,5,824,837,246,649,72
7,5,72,837,246,649,824
7,5,72,824,246,649,837
7,5,72,824,837,649,246
7,5,72,824,837,246,649
7,5,72,824,837,649,73
7,5,73,824,837,649,72
7,5,73,72,837,649,824
7,5,73,72,824,649,837
7,5,73,72,824,837,649
7,5,72,837,781,649,73
7,5,73,837,781,649,72
7,5,73,72,781,649,837
7,5,73,72,837,649,781
7,5,73,72,837,781,649
7,13,848,288,346,375,613
7,13,613,288,346,375,848
7,13,613,848,346,375,288
7,13,613,848,288,375,346
7,13,613,848,288,346,375
7,13,848,288,346,428,458
7,13,458,288,346,428,848
7,13,458,848,346,428,288
7,13,458,848,288,428,346
7,13,458,848,288,346,428
7,13,848,288,346,428,458
7,13,458,288,346,428,848
7,13,458,848,346,428,288
7,13,458,848,288,428,346
7,13,458,848,288,346,428
7,13,848,924,428,654,458
7,13,458,924,428,654,848
7,13,458,848,428,654,924
7,13,458,848,924,654,428
7,13,458,848,924,428,654
7,13,924,375,428,654,458
7,13,458,375,428,654,924
7,13,458,924,428,654,375
7,13,458,924,375,654,428
7,13,458,924,375,428,654
7,13,288,346,375,428,458
7,13,458,346,375,428,288
7,13,458,288,375,428,346
7,13,458,288,346,428,375
7,13,458,288,346,375,428
7,13,848,288,346,428,458
7,13,458,288,346,428,848
7,13,458,848,346,428,288
7,13,458,848,288,428,346
7,13,458,848,288,346,428
7,13,848,288,428,654,613
7,13,613,288,428,654,848
7,13,613,848,428,654,288
7,13,613,848,288,654,428
7,13,613,848,288,428,654
7,13,848,288,346,375,613
7,13,613,288,346,375,848
7,13,613,848,346,375,288
7,13,613,848,288,375,346
7,13,613,848,288,346,375
7,13,613,848,288,654,458
7,13,458,848,288,654,613
7,13,458,613,288,654,848
7,13,458,613,848,654,288
7,13,458,613,848,288,654
7,13,613,924,428,654,458
7,13,458,924,428,654,613
7,13,458,613,428,654,924
7,13,458,613,924,654,428
7,13,458,613,924,428,654
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,613
7,13,613,848,924,428,102
7,13,613,102,924,428,848
7,13,613,102,848,428,924
7,13,613,102,848,924,428
7,13,102,848,924,654,613
7,13,613,848,924,654,102
7,13,613,102,924,654,848
7,13,613,102,848,654,924
7,13,613,102,848,924,654
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,848,337,924,428,102
7,13,102,337,924,428,848
7,13,102,848,924,428,337
7,13,102,848,337,428,924
7,13,102,848,337,924,428
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,346,337,375,428,288
7,13,288,337,375,428,346
7,13,288,346,375,428,337
7,13,288,346,337,428,375
7,13,288,346,337,375,428
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,848,346,375,428,458
7,13,458,346,375,428,848
7,13,458,848,375,428,346
7,13,458,848,346,428,375
7,13,458,848,346,375,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,288,346,337,375,102
7,13,102,346,337,375,288
7,13,102,288,337,375,346
7,13,102,288,346,375,337
7,13,102,288,346,337,375
7,13,288,346,337,428,102
7,13,102,346,337,428,288
7,13,102,288,337,428,346
7,13,102,288,346,428,337
7,13,102,288,346,337,428
7,13,102,848,346,924,458
7,13,458,848,346,924,102
7,13,458,102,346,924,848
7,13,458,102,848,924,346
7,13,458,102,848,346,924
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,102,288,346,375,458
7,13,458,288,346,375,102
7,13,458,102,346,375,288
7,13,458,102,288,375,346
7,13,458,102,288,346,375
7,15,489,254,328,653,554
7,15,554,254,328,653,489
7,15,554,489,328,653,254
7,15,554,489,254,653,328
7,15,554,489,254,328,653
7,15,554,735,489,254,20
7,15,20,735,489,254,554
7,15,20,554,489,254,735
7,15,20,554,735,254,489
7,15,20,554,735,489,254
7,15,735,489,653,950,554
7,15,554,489,653,950,735
7,15,554,735,653,950,489
7,15,554,735,489,950,653
7,15,554,735,489,653,950
7,15,735,489,653,950,554
