season,team,player_0,player_1,player_2,player_3,missing_position,target_player
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,807.0,902.0,4,924.0
0.0,27.0,33.0,414.0,624.0,902.0,4,924.0
0.0,27.0,33.0,414.0,807.0,902.0,4,924.0
0.0,27.0,598.0,624.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,807.0,4,924.0
0.0,27.0,33.0,414.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,598.0,624.0,4,807.0
0.0,27.0,33.0,100.0,624.0,807.0,4,924.0
0.0,27.0,33.0,100.0,624.0,807.0,4,924.0
0.0,27.0,100.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,598.0,624.0,4,807.0
0.0,27.0,33.0,100.0,427.0,624.0,4,807.0
0.0,27.0,33.0,100.0,414.0,624.0,4,924.0
0.0,27.0,414.0,543.0,664.0,779.0,4,807.0
0.0,1.0,118.0,625.0,790.0,886.0,4,960.0
0.0,1.0,14.0,250.0,351.0,790.0,4,808.0
0.0,1.0,14.0,250.0,351.0,790.0,4,808.0
0.0,1.0,14.0,790.0,866.0,886.0,4,960.0
0.0,1.0,14.0,790.0,866.0,886.0,4,960.0
0.0,1.0,118.0,790.0,866.0,886.0,4,960.0
0.0,1.0,14.0,790.0,866.0,886.0,4,960.0
0.0,1.0,14.0,790.0,866.0,886.0,4,960.0
0.0,1.0,118.0,790.0,866.0,886.0,4,960.0
0.0,25.0,294.0,363.0,421.0,586.0,4,961.0
0.0,25.0,133.0,226.0,363.0,586.0,4,974.0
0.0,25.0,226.0,363.0,421.0,586.0,4,961.0
0.0,25.0,226.0,363.0,421.0,586.0,4,961.0
0.0,25.0,226.0,363.0,421.0,961.0,4,974.0
0.0,25.0,92.0,133.0,226.0,586.0,4,974.0
0.0,25.0,92.0,133.0,294.0,969.0,4,974.0
0.0,16.0,65.0,431.0,450.0,457.0,4,996.0
0.0,16.0,31.0,285.0,431.0,457.0,4,838.0
0.0,16.0,165.0,431.0,450.0,704.0,4,838.0
0.0,16.0,165.0,431.0,450.0,704.0,4,838.0
0.0,16.0,165.0,431.0,450.0,704.0,4,838.0
0.0,16.0,165.0,431.0,450.0,704.0,4,838.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,902.0
0.0,27.0,100.0,427.0,598.0,624.0,4,902.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,624.0,4,807.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,29.0,103.0,505.0,580.0,700.0,4,713.0
0.0,29.0,505.0,572.0,580.0,700.0,4,854.0
0.0,29.0,505.0,572.0,580.0,700.0,4,854.0
0.0,29.0,505.0,572.0,700.0,713.0,4,899.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,33.0,598.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,807.0
0.0,27.0,100.0,427.0,598.0,624.0,4,664.0
0.0,27.0,100.0,427.0,598.0,624.0,4,664.0
0.0,27.0,414.0,427.0,624.0,664.0,4,779.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,543.0,598.0,624.0,4,807.0
0.0,27.0,100.0,543.0,598.0,624.0,4,807.0
0.0,27.0,100.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,624.0,807.0,902.0,4,924.0
0.0,27.0,100.0,624.0,807.0,902.0,4,924.0
0.0,27.0,100.0,543.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,100.0,543.0,598.0,624.0,4,807.0
0.0,27.0,33.0,100.0,543.0,807.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,902.0
0.0,27.0,100.0,543.0,598.0,624.0,4,807.0
0.0,27.0,414.0,543.0,624.0,807.0,4,882.0
0.0,27.0,414.0,427.0,543.0,664.0,4,882.0
0.0,7.0,246.0,263.0,277.0,455.0,4,530.0
0.0,7.0,263.0,325.0,365.0,455.0,4,530.0
0.0,7.0,59.0,246.0,277.0,455.0,4,530.0
0.0,7.0,263.0,267.0,325.0,455.0,4,530.0
0.0,7.0,267.0,277.0,325.0,455.0,4,530.0
0.0,7.0,263.0,267.0,277.0,455.0,4,530.0
0.0,7.0,263.0,267.0,277.0,455.0,4,530.0
0.0,7.0,263.0,267.0,277.0,455.0,4,530.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,902.0
0.0,27.0,100.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,543.0,807.0,902.0,4,924.0
0.0,27.0,33.0,543.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,598.0,624.0,807.0,4,924.0
0.0,27.0,33.0,543.0,807.0,902.0,4,924.0
0.0,27.0,33.0,543.0,624.0,807.0,4,902.0
0.0,9.0,68.0,815.0,828.0,851.0,4,941.0
0.0,9.0,68.0,452.0,828.0,941.0,4,1018.0
0.0,9.0,743.0,815.0,828.0,851.0,4,941.0
0.0,9.0,68.0,452.0,828.0,851.0,4,941.0
0.0,9.0,135.0,452.0,815.0,828.0,4,1018.0
0.0,9.0,135.0,815.0,828.0,851.0,4,941.0
0.0,9.0,135.0,815.0,828.0,851.0,4,941.0
0.0,9.0,135.0,815.0,828.0,851.0,4,941.0
0.0,4.0,46.0,85.0,158.0,646.0,4,947.0
0.0,4.0,46.0,81.0,85.0,158.0,4,646.0
0.0,4.0,46.0,81.0,85.0,158.0,4,646.0
0.0,4.0,46.0,81.0,85.0,646.0,4,947.0
0.0,4.0,46.0,81.0,775.0,947.0,4,992.0
0.0,4.0,46.0,81.0,775.0,947.0,4,992.0
0.0,4.0,46.0,81.0,85.0,158.0,4,646.0
0.0,4.0,11.0,81.0,85.0,158.0,4,646.0
0.0,32.0,61.0,155.0,524.0,734.0,4,816.0
0.0,32.0,44.0,61.0,155.0,524.0,4,734.0
0.0,32.0,44.0,340.0,524.0,734.0,4,816.0
0.0,32.0,44.0,155.0,231.0,340.0,4,734.0
0.0,32.0,44.0,155.0,231.0,340.0,4,734.0
0.0,32.0,61.0,155.0,499.0,524.0,4,816.0
0.0,32.0,44.0,61.0,155.0,524.0,4,816.0
0.0,32.0,44.0,61.0,155.0,231.0,4,734.0
0.0,32.0,44.0,61.0,231.0,734.0,4,816.0
0.0,32.0,44.0,61.0,155.0,231.0,4,734.0
0.0,32.0,44.0,61.0,155.0,231.0,4,734.0
0.0,32.0,44.0,61.0,155.0,231.0,4,734.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,664.0,4,902.0
0.0,27.0,100.0,598.0,624.0,664.0,4,902.0
0.0,27.0,100.0,427.0,598.0,624.0,4,664.0
0.0,27.0,100.0,427.0,598.0,624.0,4,664.0
0.0,27.0,33.0,100.0,427.0,624.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,624.0,4,664.0
0.0,27.0,414.0,427.0,543.0,664.0,4,779.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,807.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,624.0,902.0,4,924.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,414.0,427.0,624.0,664.0,4,779.0
0.0,27.0,100.0,427.0,598.0,624.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,807.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,902.0
0.0,27.0,100.0,427.0,598.0,624.0,4,902.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,598.0,624.0,4,807.0
0.0,27.0,100.0,427.0,598.0,624.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,624.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,414.0,543.0,624.0,664.0,4,779.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,427.0,598.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,624.0,4,807.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,624.0,4,924.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,100.0,427.0,624.0,4,807.0
0.0,15.0,24.0,209.0,306.0,719.0,4,786.0
0.0,15.0,174.0,201.0,373.0,719.0,4,786.0
0.0,15.0,24.0,174.0,719.0,786.0,4,860.0
0.0,15.0,209.0,306.0,373.0,719.0,4,786.0
0.0,15.0,201.0,209.0,621.0,719.0,4,786.0
0.0,15.0,201.0,209.0,373.0,786.0,4,860.0
0.0,15.0,24.0,174.0,209.0,719.0,4,786.0
0.0,15.0,24.0,174.0,209.0,719.0,4,786.0
0.0,11.0,274.0,553.0,647.0,806.0,4,895.0
0.0,11.0,99.0,274.0,647.0,806.0,4,895.0
0.0,11.0,173.0,553.0,647.0,806.0,4,895.0
0.0,11.0,274.0,553.0,647.0,806.0,4,895.0
0.0,11.0,99.0,173.0,504.0,806.0,4,895.0
0.0,11.0,99.0,173.0,504.0,806.0,4,895.0
0.0,11.0,99.0,173.0,504.0,647.0,4,895.0
0.0,27.0,100.0,427.0,543.0,624.0,4,807.0
0.0,27.0,100.0,427.0,543.0,624.0,4,807.0
0.0,27.0,100.0,427.0,543.0,807.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,100.0,427.0,543.0,624.0,4,807.0
0.0,27.0,100.0,427.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,664.0,4,902.0
0.0,27.0,100.0,414.0,624.0,664.0,4,779.0
0.0,27.0,414.0,543.0,664.0,779.0,4,882.0
0.0,34.0,55.0,67.0,330.0,446.0,4,847.0
0.0,34.0,67.0,137.0,330.0,355.0,4,446.0
0.0,34.0,55.0,112.0,137.0,247.0,4,355.0
0.0,34.0,55.0,112.0,137.0,247.0,4,355.0
0.0,34.0,55.0,112.0,137.0,247.0,4,355.0
0.0,34.0,67.0,112.0,137.0,282.0,4,355.0
0.0,34.0,55.0,67.0,137.0,282.0,4,355.0
0.0,23.0,146.0,307.0,418.0,740.0,4,798.0
0.0,23.0,234.0,307.0,418.0,740.0,4,798.0
0.0,23.0,234.0,307.0,418.0,740.0,4,827.0
0.0,23.0,234.0,307.0,418.0,740.0,4,827.0
0.0,23.0,234.0,307.0,418.0,740.0,4,827.0
0.0,23.0,234.0,307.0,418.0,740.0,4,827.0
0.0,23.0,234.0,418.0,440.0,740.0,4,827.0
0.0,23.0,146.0,307.0,418.0,740.0,4,798.0
0.0,23.0,234.0,307.0,418.0,740.0,4,827.0
0.0,23.0,146.0,307.0,418.0,673.0,4,798.0
0.0,23.0,234.0,418.0,655.0,673.0,4,740.0
0.0,23.0,234.0,418.0,655.0,673.0,4,740.0
0.0,17.0,47.0,148.0,149.0,299.0,4,858.0
0.0,17.0,47.0,148.0,149.0,328.0,4,648.0
0.0,17.0,47.0,148.0,299.0,328.0,4,858.0
0.0,17.0,47.0,148.0,149.0,299.0,4,858.0
0.0,17.0,47.0,148.0,149.0,299.0,4,328.0
0.0,17.0,47.0,148.0,299.0,328.0,4,858.0
0.0,6.0,208.0,284.0,290.0,616.0,4,623.0
0.0,6.0,208.0,213.0,284.0,290.0,4,623.0
0.0,6.0,35.0,208.0,236.0,284.0,4,623.0
0.0,6.0,35.0,236.0,290.0,616.0,4,623.0
0.0,6.0,208.0,284.0,290.0,616.0,4,623.0
0.0,6.0,208.0,284.0,290.0,616.0,4,623.0
0.0,18.0,577.0,678.0,811.0,832.0,4,973.0
0.0,18.0,191.0,678.0,681.0,811.0,4,973.0
0.0,18.0,191.0,678.0,681.0,811.0,4,973.0
0.0,18.0,191.0,678.0,681.0,718.0,4,832.0
0.0,18.0,577.0,677.0,718.0,832.0,4,973.0
0.0,18.0,577.0,678.0,681.0,811.0,4,973.0
0.0,18.0,577.0,678.0,681.0,811.0,4,973.0
0.0,18.0,577.0,678.0,681.0,811.0,4,832.0
0.0,18.0,577.0,678.0,681.0,811.0,4,832.0
0.0,18.0,577.0,678.0,811.0,832.0,4,973.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,100.0,427.0,624.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,664.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,624.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,664.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,902.0,4,924.0
0.0,27.0,33.0,100.0,427.0,624.0,4,664.0
0.0,27.0,33.0,100.0,427.0,624.0,4,664.0
0.0,27.0,33.0,427.0,664.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,8.0,136.0,308.0,747.0,922.0,4,1030.0
0.0,8.0,136.0,253.0,400.0,627.0,4,824.0
0.0,8.0,136.0,253.0,400.0,627.0,4,824.0
0.0,8.0,136.0,253.0,308.0,627.0,4,922.0
0.0,8.0,136.0,308.0,627.0,747.0,4,922.0
0.0,8.0,136.0,308.0,400.0,747.0,4,922.0
0.0,8.0,136.0,308.0,400.0,824.0,4,922.0
0.0,8.0,136.0,253.0,308.0,400.0,4,824.0
0.0,8.0,253.0,400.0,627.0,824.0,4,922.0
0.0,8.0,400.0,627.0,747.0,824.0,4,922.0
0.0,8.0,136.0,400.0,627.0,747.0,4,922.0
0.0,8.0,136.0,308.0,400.0,747.0,4,922.0
0.0,28.0,110.0,389.0,444.0,608.0,4,1036.0
0.0,28.0,416.0,444.0,538.0,685.0,4,971.0
0.0,28.0,110.0,389.0,685.0,971.0,4,1036.0
0.0,28.0,110.0,416.0,444.0,685.0,4,971.0
0.0,28.0,110.0,444.0,685.0,971.0,4,1036.0
0.0,27.0,33.0,100.0,624.0,807.0,4,902.0
0.0,27.0,100.0,427.0,624.0,664.0,4,902.0
0.0,27.0,427.0,624.0,664.0,779.0,4,807.0
0.0,27.0,33.0,427.0,624.0,779.0,4,807.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,100.0,624.0,807.0,4,902.0
0.0,27.0,33.0,624.0,664.0,807.0,4,902.0
0.0,27.0,33.0,624.0,664.0,807.0,4,902.0
0.0,27.0,33.0,414.0,427.0,664.0,4,902.0
0.0,27.0,33.0,624.0,664.0,779.0,4,807.0
0.0,27.0,624.0,664.0,779.0,807.0,4,902.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,624.0,807.0,4,902.0
0.0,27.0,33.0,427.0,664.0,807.0,4,902.0
0.0,13.0,182.0,315.0,871.0,900.0,4,956.0
0.0,13.0,212.0,315.0,432.0,871.0,4,900.0
0.0,13.0,182.0,212.0,315.0,900.0,4,956.0
0.0,13.0,315.0,432.0,803.0,900.0,4,956.0
0.0,13.0,5.0,182.0,212.0,432.0,4,956.0
0.0,13.0,182.0,212.0,315.0,432.0,4,1032.0
0.0,27.0,33.0,427.0,624.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,779.0,4,807.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,27.0,33.0,427.0,624.0,807.0,4,924.0
0.0,27.0,427.0,598.0,624.0,807.0,4,902.0
0.0,27.0,33.0,624.0,807.0,902.0,4,924.0
0.0,18.0,191.0,577.0,811.0,832.0,4,973.0
